age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
21,1,252024,0,3,8,3,0,1,0,0,20,2
18,1,77845,1,3,5,2,0,1,0,1602,15,0
34,1,173806,7,3,3,0,0,1,4865,0,60,0
31,1,369825,6,3,9,0,0,1,4101,0,50,0
29,1,29361,0,3,4,0,0,0,0,0,38,0
25,1,121102,9,3,11,0,0,0,0,2001,30,0
52,4,183146,13,4,1,4,0,1,0,0,50,0
23,1,200967,0,1,4,2,0,0,0,0,10,0
34,1,158615,1,4,8,4,0,1,0,0,40,0
26,1,369166,1,3,10,3,0,0,0,0,65,0
33,1,159888,8,4,6,4,0,1,0,0,40,0
51,1,207449,6,4,1,4,0,1,0,0,55,0
58,6,239405,12,1,4,3,1,0,0,0,40,28
22,1,180060,0,3,1,0,0,1,0,0,40,36
42,1,257328,0,0,7,1,0,1,0,0,40,0
47,0,149700,6,4,0,4,0,1,0,0,36,0
42,1,248094,0,4,7,4,0,1,0,1740,43,0
67,4,105907,11,0,4,0,1,0,0,0,20,0
30,1,76107,0,3,7,0,0,1,0,0,45,0
33,1,292465,14,4,2,4,0,1,0,0,50,0
25,1,109532,13,3,6,2,0,1,0,0,40,0
50,1,140516,0,4,12,4,0,1,0,0,40,0
17,1,169658,3,3,4,2,0,0,0,0,21,0
54,1,205337,6,3,1,0,0,1,0,0,50,0
39,1,187098,5,4,1,5,0,0,15024,0,47,0
25,1,125491,1,3,4,0,2,0,0,0,34,0
57,4,152030,1,4,9,5,0,0,0,0,25,0
53,1,304353,1,4,6,4,0,1,0,0,36,0
48,1,39530,0,1,5,0,0,0,0,0,40,0
36,1,133569,11,3,10,0,0,1,0,0,40,2
28,1,47907,6,3,5,0,0,0,0,0,40,0
63,1,266083,2,4,7,4,0,1,0,0,60,0
51,5,192973,6,4,12,4,1,1,0,0,40,0
33,1,238002,14,4,7,3,0,1,0,0,40,2
60,0,386261,6,5,0,1,1,0,0,0,15,0
19,1,208366,0,3,8,0,0,1,0,0,40,0
34,1,303867,6,4,3,4,0,1,0,0,40,0
70,4,124449,7,4,1,4,0,1,0,2246,8,0
56,2,68658,1,4,1,4,0,1,0,0,40,0
18,1,434430,0,3,3,0,0,1,0,0,30,0
40,1,273425,6,4,1,4,0,1,0,0,50,0
43,1,125833,6,4,5,4,2,1,0,0,40,4
17,1,99161,3,3,4,2,0,1,0,0,8,0
37,5,57424,6,1,9,0,0,0,0,0,60,0
51,5,139127,1,1,1,1,0,0,0,0,50,0
44,1,267521,6,1,5,1,0,0,0,0,40,0
25,1,297154,0,4,8,4,0,1,2407,0,40,0
64,1,183513,0,3,5,0,0,0,0,0,25,0
26,1,118497,0,4,6,4,0,1,0,0,60,0
67,0,150264,4,4,0,4,0,1,0,0,20,10
37,1,38948,0,4,3,4,0,1,0,0,50,0
41,1,242089,7,4,1,4,0,1,0,0,45,0
51,1,160724,4,4,3,4,2,1,0,0,99,11
20,1,215232,1,3,1,2,0,0,0,0,10,0
39,1,99452,6,4,3,4,0,1,0,0,50,0
18,1,169652,8,3,4,2,0,0,0,0,12,0
34,6,172664,0,4,6,4,0,1,0,0,40,0
51,1,123703,0,4,2,4,0,1,4386,0,40,0
45,1,122206,0,4,7,4,0,1,0,0,40,0
79,0,100881,9,4,0,5,0,0,0,0,2,0
22,3,274103,6,3,3,2,0,1,0,0,10,0
55,4,278228,3,4,9,4,0,1,0,0,35,0
29,1,114801,1,4,1,4,0,1,0,0,40,0
50,1,112873,6,4,9,4,0,1,0,0,40,0
32,6,19302,9,4,12,4,0,1,0,0,56,16
51,1,200618,6,4,3,4,0,1,0,0,40,0
45,6,188823,7,4,3,4,0,1,0,0,50,0
50,1,147629,7,4,3,4,0,1,15024,0,45,0
25,1,179953,7,3,3,2,0,0,2597,0,31,0
24,1,100605,1,3,2,2,3,1,0,0,14,0
22,1,385077,0,3,6,2,0,1,2907,0,40,0
41,2,100800,7,1,3,0,0,1,0,0,35,0
24,1,37072,1,3,6,0,0,1,0,0,40,0
38,1,297449,6,4,5,4,0,1,7298,0,50,0
35,1,348690,6,4,7,4,0,1,0,0,40,0
29,3,107411,1,5,5,2,0,0,0,0,40,0
54,4,28186,6,1,10,0,0,1,27828,0,50,0
33,1,220939,0,4,9,4,0,1,7298,0,45,0
33,1,56701,6,4,3,4,0,1,15024,0,75,0
44,2,59460,0,4,4,5,0,0,0,0,15,0
30,1,182771,6,3,4,0,2,1,0,0,15,5
20,1,285295,1,3,2,0,2,0,0,0,40,1
57,1,127779,0,4,1,4,0,1,0,0,40,0
25,1,29599,1,4,7,4,0,1,0,0,38,0
26,1,188767,6,3,9,2,0,1,0,0,40,0
27,1,152683,0,4,7,4,0,1,3908,0,35,0
24,6,34246,6,3,3,0,2,1,0,0,40,0
22,1,117779,6,3,3,2,0,1,0,0,40,0
17,6,182070,8,3,4,2,0,0,0,0,16,0
26,1,177147,0,3,8,2,0,1,0,0,40,0
51,5,180195,0,4,9,4,0,1,0,0,50,0
29,1,112403,1,3,8,0,0,1,0,0,35,0
35,1,257416,10,3,6,2,1,1,0,0,40,0
38,6,256864,10,4,1,4,0,1,0,0,40,0
37,1,222450,12,4,2,4,0,1,0,0,40,2
52,4,135716,0,4,10,4,0,1,0,0,70,0
19,0,351195,14,3,0,3,0,1,0,1719,35,29
67,5,171564,0,4,3,5,0,0,20051,0,30,16
27,1,29523,3,4,8,4,0,1,0,0,40,0
56,1,170148,0,1,6,1,1,1,0,0,40,0
44,1,186916,1,4,7,4,0,1,0,1887,60,0
58,1,33350,0,1,4,1,0,0,0,0,35,0
49,5,187563,1,4,7,4,0,1,0,0,50,0
31,1,196791,5,1,3,0,0,0,0,0,45,0
27,1,141545,0,4,7,4,0,1,0,1902,45,0
39,1,198097,6,1,1,0,0,1,0,0,50,0
22,2,264102,1,3,4,3,1,1,0,0,39,28
51,1,249339,0,4,6,4,0,1,0,0,40,0
28,1,242482,0,4,9,4,0,1,0,0,40,0
22,1,171419,10,3,1,1,2,1,0,0,40,11
32,4,39369,6,4,6,4,0,1,0,0,40,0
23,0,302836,9,4,0,4,0,1,0,0,40,29
19,1,104844,1,3,9,2,0,0,0,0,15,0
40,1,63745,10,3,5,0,0,0,0,0,40,0
18,1,301762,0,3,5,2,0,0,0,0,25,0
40,0,165309,2,2,0,0,0,0,0,0,8,0
28,1,29444,0,4,8,4,4,1,0,0,40,0
19,1,264390,1,3,5,2,0,0,0,2001,40,0
64,6,31993,2,4,12,4,0,1,0,0,10,0
41,2,33126,6,4,10,4,0,1,0,0,40,0
50,1,146429,0,4,6,4,0,1,0,0,40,0
37,1,149297,0,3,8,0,4,1,0,0,30,0
27,6,263431,1,3,1,1,0,1,0,0,40,0
49,1,214169,1,4,6,4,0,1,0,0,40,0
31,1,66815,0,4,6,4,0,1,0,0,50,0
45,3,56904,6,4,5,4,0,1,5013,0,45,0
50,1,63000,1,4,9,4,0,1,0,0,60,0
43,1,168412,0,4,9,3,0,0,0,0,44,14
28,1,231197,3,5,6,1,0,1,0,0,40,2
32,1,244147,6,3,3,0,0,1,0,1876,50,0
78,0,27979,0,4,0,4,0,1,2228,0,32,0
22,1,51985,1,3,6,2,0,1,0,0,30,0
25,1,261519,0,3,9,2,0,1,0,0,35,0
45,1,125489,7,1,3,1,0,0,0,0,50,0
35,1,54595,3,0,4,0,1,0,0,1980,40,0
29,1,91189,6,4,2,4,0,1,0,0,48,0
44,6,151089,0,4,2,4,0,1,0,0,40,0
35,1,241306,10,4,11,4,0,1,0,0,40,0
66,1,142624,9,4,2,4,0,1,5556,0,40,36
17,1,221129,14,4,4,4,0,1,0,0,40,0
29,1,144592,6,3,9,2,0,1,0,0,40,0
53,1,133436,2,1,2,0,0,0,0,0,40,0
47,1,238185,6,1,5,0,0,0,0,0,40,0
20,1,211968,10,3,4,2,0,0,0,0,20,0
51,1,93193,0,1,3,0,0,0,0,0,40,0
33,1,140206,5,4,3,4,0,1,0,0,40,0
39,3,32312,6,3,3,0,0,0,0,0,60,0
24,0,377725,6,3,0,0,0,0,0,0,40,0
58,4,204021,0,0,1,0,0,1,0,0,50,0
68,1,73773,0,0,9,0,0,0,0,0,24,0
43,1,150528,7,4,3,4,0,1,0,0,40,0
61,4,50483,2,4,10,4,0,1,0,0,56,0
25,1,208591,6,3,3,2,0,1,0,0,40,0
36,6,127772,6,1,3,1,0,1,0,0,40,0
19,1,188008,1,3,9,2,1,0,0,0,20,0
31,2,55849,1,3,6,0,0,1,0,0,40,0
60,0,141580,7,4,0,4,0,1,0,0,40,0
41,1,113823,7,4,3,4,0,1,0,0,40,16
34,1,90415,10,3,11,0,1,1,0,0,40,0
29,3,155970,0,4,11,4,0,1,0,0,40,0
27,1,147340,1,3,1,2,0,0,0,0,40,0
60,1,182687,9,1,4,0,0,0,0,0,40,0
45,4,328051,7,3,3,0,0,0,0,0,60,0
23,1,200677,3,3,2,0,0,0,0,0,40,0
53,1,113995,6,4,1,4,0,1,0,0,45,0
39,1,370585,0,2,2,0,1,1,0,0,40,0
44,6,33068,13,4,6,4,0,1,0,0,55,0
32,1,473133,7,4,3,4,0,1,0,0,40,0
36,4,90159,1,4,4,5,0,0,0,0,40,0
34,1,398988,6,3,9,0,0,1,0,0,40,0
40,1,190122,1,2,5,0,0,0,0,0,40,0
58,1,314153,0,4,6,4,0,1,0,0,40,0
36,5,183898,6,1,9,0,0,1,0,0,60,0
47,1,209212,14,4,2,4,1,1,0,0,56,1
41,1,132633,8,1,14,1,0,0,0,0,25,32
52,4,190333,0,1,10,0,0,1,0,0,25,0
39,1,262158,6,1,1,1,0,0,0,0,45,0
43,6,323627,1,3,1,0,0,0,0,0,12,0
29,1,193152,0,3,8,0,0,1,0,1408,40,0
32,4,56026,6,4,9,3,0,1,0,0,45,0
34,4,304622,6,1,3,1,0,0,0,0,50,0
39,1,206520,0,3,5,0,0,1,0,0,45,0
37,4,32239,0,1,10,0,0,1,27828,0,40,0
51,1,186303,6,4,9,4,0,1,0,0,40,0
60,1,33266,0,4,12,4,0,1,0,0,40,0
30,1,425528,0,3,12,2,0,1,0,0,70,0
33,1,132705,14,2,5,0,0,1,0,0,48,0
32,1,155232,6,1,12,0,1,1,0,0,60,0
61,1,115023,1,4,5,4,0,1,0,0,40,0
53,1,124076,4,4,3,5,0,0,99999,0,37,0
39,1,314007,3,4,6,4,0,1,0,2051,40,0
39,1,70995,6,4,7,4,0,1,15024,0,99,0
49,1,122385,7,4,1,4,0,1,0,0,40,0
55,1,220262,0,1,9,0,0,0,0,0,40,0
55,4,189721,0,4,6,4,0,1,0,0,20,0
26,1,183077,10,3,5,2,0,0,0,0,40,0
18,1,337046,3,3,4,2,0,1,0,0,40,0
33,4,235271,6,1,9,0,0,1,0,0,50,0
40,1,374137,0,1,5,2,0,1,0,0,40,0
26,1,219815,1,5,5,1,0,0,0,0,40,0
44,5,56651,1,4,1,4,0,1,7688,0,45,0
30,1,175856,7,4,3,4,0,1,0,0,38,0
28,1,115677,9,3,5,2,0,1,0,0,32,0
42,4,54202,5,4,3,4,0,1,0,0,50,0
45,1,187901,0,1,10,0,0,1,0,2258,44,0
29,0,41281,6,5,0,0,0,1,0,0,50,0
22,1,214731,3,4,2,5,0,0,0,0,40,0
19,1,237848,1,3,4,2,0,1,0,0,3,0
53,1,208570,0,4,9,5,0,0,0,0,26,0
67,2,132819,1,4,12,4,0,1,0,0,41,0
33,1,184016,0,3,7,0,0,1,0,0,40,0
62,1,160143,5,4,3,4,0,1,0,0,30,0
59,6,223215,1,4,12,4,0,1,0,0,42,0
60,4,38622,1,4,1,4,0,1,0,0,40,0
34,1,30673,7,4,3,4,0,1,0,0,55,0
65,0,404601,0,4,0,4,0,1,2414,0,30,0
31,1,183043,7,4,1,4,0,1,0,1977,48,0
46,1,154405,3,4,8,4,1,1,0,0,45,0
40,1,136986,1,4,2,4,0,1,0,0,50,0
40,1,197344,6,4,1,4,0,1,0,0,65,0
30,1,226443,6,4,9,4,0,1,0,0,50,0
27,1,58654,10,2,5,1,0,0,0,0,40,0
28,1,375655,6,3,9,1,0,1,0,0,50,0
47,6,123681,7,4,3,4,0,1,7688,0,60,0
40,1,105936,0,4,9,5,0,0,5013,0,20,0
47,4,174533,1,4,6,4,0,1,0,0,40,0
28,1,157391,6,3,9,2,0,0,0,0,40,0
44,1,176063,0,4,7,4,0,1,0,0,50,0
30,1,339773,0,3,2,0,0,1,0,0,45,0
28,1,47783,1,1,4,0,0,0,0,0,30,0
21,1,60639,1,3,4,0,0,0,0,0,37,0
33,3,339388,9,1,4,1,0,1,0,0,40,0
31,1,118149,1,3,1,0,1,0,0,0,40,0
24,1,285457,0,3,4,0,0,1,0,0,40,0
34,5,200689,6,1,9,1,0,0,0,0,40,0
35,2,483530,1,1,11,1,0,0,0,0,40,0
51,1,147200,0,3,5,0,1,0,0,0,40,0
61,4,219183,6,4,3,4,0,1,0,0,50,0
43,1,113324,0,4,6,4,0,1,0,1902,40,0
28,1,294936,6,4,3,4,0,1,0,0,45,0
26,3,352768,0,1,5,2,0,0,0,0,40,0
31,0,345497,3,4,0,4,0,1,0,0,40,0
20,0,95989,1,3,0,2,0,0,0,0,40,0
47,4,102583,6,3,9,0,0,1,0,0,35,0
21,1,83141,0,3,10,0,0,1,0,0,53,0
25,1,316688,0,3,2,0,1,1,0,0,40,0
46,1,213140,6,4,3,4,0,1,0,0,40,1
70,4,205860,7,4,1,4,1,1,0,0,40,0
43,1,99185,0,1,5,1,0,0,0,0,58,0
45,1,330087,0,4,6,4,0,1,0,0,40,0
35,1,269300,0,2,4,0,1,0,0,0,40,0
20,2,126822,1,3,3,2,0,0,0,0,15,0
31,1,127610,6,4,3,5,0,0,0,0,40,0
39,1,103456,6,4,5,4,0,1,0,0,45,0
21,0,233923,1,3,0,2,0,0,0,0,24,0
51,5,258735,0,1,12,0,0,1,0,0,81,0
47,1,219632,12,5,2,3,0,1,0,0,40,2
46,4,31267,0,4,7,4,0,1,0,0,50,0
47,1,176239,1,0,3,1,0,0,0,0,40,0
33,1,136331,0,4,8,4,0,1,0,0,40,0
36,4,239415,0,4,10,4,0,1,0,0,35,0
41,4,214541,0,1,7,0,0,1,0,1590,40,0
17,5,143034,3,3,4,2,0,1,0,0,4,0
51,1,148431,0,4,6,4,0,1,0,0,40,0
34,1,434292,0,4,4,4,1,1,0,0,30,0
40,6,261497,0,4,6,4,1,1,0,0,35,0
21,1,255685,1,3,4,2,1,1,0,0,40,41
22,1,349368,6,3,1,2,0,0,0,0,30,0
43,1,219424,6,3,1,0,1,0,0,0,50,0
41,1,192779,2,4,4,4,0,1,0,0,40,1
29,6,179681,0,3,7,2,0,0,0,0,37,0
35,2,150488,6,3,3,0,0,0,0,0,40,0
30,1,236543,1,4,3,4,0,1,0,0,68,0
47,4,255934,1,4,1,4,0,1,0,0,80,0
40,3,280167,7,4,3,4,0,1,0,0,40,0
25,1,224361,0,3,4,0,0,1,0,0,40,0
27,2,271243,1,1,5,1,1,1,0,0,40,33
45,1,1366120,10,1,4,0,0,0,0,0,8,0
59,1,188041,0,1,8,0,1,1,0,0,40,0
52,1,54933,7,1,3,2,0,0,0,0,40,0
53,1,34368,1,4,1,4,0,1,0,0,45,0
27,1,177398,0,3,4,1,0,0,0,0,64,0
44,1,191256,0,4,7,4,0,1,0,0,65,0
41,1,188615,1,4,6,4,0,1,0,0,40,0
56,1,103948,8,4,7,4,0,1,0,0,40,0
75,0,164849,14,4,0,4,1,1,1409,0,5,0
23,0,226891,0,3,0,3,2,0,0,0,20,11
32,4,62165,6,4,1,4,1,1,0,0,40,1
23,1,210474,1,3,4,2,0,0,0,0,30,0
38,1,103925,0,4,5,5,0,0,0,0,40,0
60,1,145493,1,1,5,0,0,0,0,0,40,0
62,4,182998,2,4,6,4,0,1,0,0,10,0
80,4,225892,0,4,4,4,0,1,1409,0,40,0
38,1,165302,1,1,5,1,3,0,0,0,40,0
31,1,134613,10,4,1,5,1,0,0,0,43,0
23,1,312017,1,3,1,0,0,1,0,0,40,0
52,1,159755,6,4,1,4,0,1,0,1887,40,0
60,1,26756,0,0,9,0,0,0,0,0,50,0
52,1,114971,1,4,6,4,0,1,0,0,40,0
25,1,257562,2,4,6,4,0,1,0,0,40,2
29,1,169683,10,4,3,4,0,1,0,0,40,0
37,6,397877,6,4,5,4,0,1,0,0,40,0
59,1,153484,6,4,6,4,0,1,15024,0,50,0
47,3,126204,1,1,5,0,0,0,0,0,40,0
56,5,303090,1,4,9,4,0,1,0,0,50,0
56,5,75214,5,4,3,4,0,1,0,0,32,0
19,1,574271,0,3,8,2,0,1,0,0,28,0
62,3,209433,0,4,5,4,1,1,0,0,40,0
39,1,185099,6,4,3,4,0,1,0,0,48,0
55,4,105582,7,4,9,4,0,1,2228,0,50,0
26,1,227489,1,3,8,3,1,1,0,0,40,1
60,3,27466,1,0,1,0,0,0,0,0,40,16
44,1,219591,1,1,8,2,0,1,0,0,40,0
31,1,208657,1,1,5,1,0,0,0,0,40,0
59,1,245196,3,4,7,4,1,1,0,0,40,0
36,4,35945,2,4,2,4,0,1,7298,0,45,0
34,1,130369,0,1,7,1,0,0,1151,0,48,17
50,4,156606,1,4,1,5,0,0,0,0,30,0
20,1,238917,0,3,6,3,0,1,0,0,40,29
34,1,342709,7,4,1,4,0,1,0,0,40,0
52,3,617021,6,4,11,4,1,1,7688,0,40,0
24,1,270075,6,4,5,5,0,0,0,0,50,0
26,1,236008,10,1,3,1,0,0,0,0,40,0
29,1,202878,0,3,6,0,0,1,0,0,50,0
78,4,316261,6,3,1,0,0,1,99999,0,20,0
35,0,202683,6,3,0,0,0,1,0,0,40,0
26,3,207537,0,3,5,0,1,0,0,0,40,0
63,0,133166,4,4,0,4,0,1,0,0,12,0
33,1,94235,5,3,3,2,0,1,0,0,42,0
59,1,182062,6,4,3,4,0,1,5013,0,40,0
40,0,224361,14,1,0,1,0,0,0,0,5,22
35,4,195744,0,1,6,0,0,1,0,0,50,0
34,1,737315,6,4,3,4,0,1,0,0,40,0
40,6,333530,7,4,3,5,0,0,0,0,40,0
28,1,183802,0,4,7,4,0,1,0,0,55,0
30,1,194901,0,3,9,3,0,1,0,0,40,0
22,1,31387,6,4,5,2,4,0,2885,0,25,0
62,3,224277,1,0,12,0,0,0,0,0,40,0
21,2,56582,1,3,11,2,0,1,0,0,10,0
40,1,164678,9,1,3,1,0,0,0,0,32,0
25,1,66935,0,3,6,0,0,1,0,0,35,0
18,0,297396,0,3,0,2,0,1,0,0,10,0
44,1,248249,2,4,8,4,0,1,0,0,50,0
55,6,84564,5,1,3,0,0,0,0,0,39,0
36,1,168826,3,3,6,0,0,1,0,0,40,0
40,1,362482,10,4,9,4,0,1,0,0,50,0
38,1,262882,0,4,2,5,0,0,0,0,40,0
25,1,176756,6,3,6,2,0,1,0,0,40,0
17,1,53367,14,3,4,2,0,0,0,0,35,0
29,1,51944,0,4,4,5,0,0,4386,0,40,0
25,1,209286,1,4,6,4,0,1,0,0,40,0
53,1,166386,6,4,2,5,2,0,0,0,40,5
33,4,177828,0,1,6,0,0,1,0,0,50,0
20,1,284317,1,3,4,2,0,0,0,0,35,0
20,0,369678,13,3,0,0,3,1,0,1602,40,0
31,1,234976,8,3,5,1,0,0,0,0,48,0
53,2,197184,7,4,1,4,0,1,0,0,70,0
31,1,98639,6,3,11,0,0,1,0,0,40,0
53,1,64322,0,4,1,4,0,1,0,0,40,0
57,1,109015,1,1,9,0,0,0,0,0,48,0
34,1,103651,1,4,1,4,0,1,0,0,40,0
22,1,239098,0,3,4,1,0,0,0,0,40,0
33,1,214129,1,1,5,0,0,0,0,0,40,0
30,3,68330,6,3,3,0,0,1,0,0,40,0
21,1,186314,0,4,5,4,0,1,0,0,40,0
23,1,222835,6,3,4,2,0,0,0,0,30,0
27,1,93235,0,3,9,0,0,1,0,0,30,0
39,4,178948,0,4,10,5,0,0,0,0,50,0
29,5,87745,1,3,1,0,0,1,0,0,60,0
54,1,141663,0,3,4,0,0,1,0,0,15,0
21,0,262241,0,3,0,3,0,1,0,0,40,0
32,1,136480,6,4,9,4,0,1,0,0,60,0
41,1,331651,5,4,1,5,0,0,0,0,50,19
45,1,241350,0,4,8,4,0,1,0,0,48,0
59,1,206487,1,4,6,4,0,1,0,0,40,0
54,0,95329,1,1,0,2,0,1,0,0,50,0
43,1,257780,0,4,5,4,0,1,0,0,40,0
19,1,214678,0,3,4,2,0,1,0,0,30,0
29,6,132412,6,3,8,2,0,1,0,0,40,0
47,1,82797,6,4,3,4,0,1,0,0,50,0
49,4,111959,6,4,1,4,0,1,0,0,60,37
35,1,283237,0,3,2,2,0,1,0,0,40,0
46,1,268022,6,4,9,4,0,1,0,0,40,0
40,5,50644,9,1,9,1,0,0,1506,0,40,0
42,0,184018,1,1,0,1,0,1,0,0,40,0
22,1,298227,0,3,8,1,0,1,0,0,35,0
62,1,138253,7,3,8,0,0,1,4650,0,40,0
37,5,382802,4,4,3,4,1,1,0,0,99,0
60,1,240521,0,4,6,4,0,1,7298,0,40,0
35,2,248374,1,1,5,1,1,0,0,0,40,0
41,6,32185,7,4,1,4,0,1,0,0,40,0
44,1,116632,9,3,10,2,0,1,0,0,40,0
54,1,291755,6,4,1,4,0,1,0,0,45,0
41,1,289886,12,4,4,4,3,1,0,1579,40,26
44,1,62258,8,3,4,0,0,0,0,0,40,0
21,0,163911,1,3,0,2,0,0,0,0,3,0
22,1,191342,6,3,9,2,2,1,0,0,50,6
17,5,254859,8,3,3,2,0,1,0,0,20,0
38,1,34378,0,4,9,4,0,1,0,0,55,0
23,1,235894,8,4,1,4,0,1,0,0,55,0
60,1,114263,6,1,1,0,0,0,0,0,40,30
31,1,156464,6,3,3,2,0,1,0,0,25,0
35,4,102471,0,1,10,0,0,1,0,0,80,13
36,1,199947,1,1,2,2,0,0,0,0,30,0
41,6,213019,7,1,3,1,0,0,0,0,40,0
42,1,194636,0,4,9,4,0,1,0,0,40,0
19,0,225775,1,3,0,2,0,1,0,0,40,0
42,5,119281,6,4,1,4,0,1,0,0,60,0
22,1,43535,1,4,1,5,0,0,0,0,40,0
22,4,32921,1,3,10,2,0,1,0,0,20,0
54,6,137678,1,1,5,1,0,0,0,0,40,0
21,1,180339,1,3,5,0,0,0,0,0,45,0
35,1,261382,6,4,9,4,0,1,0,0,50,0
52,1,181901,0,5,10,3,0,1,0,0,20,2
56,4,50791,7,1,9,0,0,1,0,1876,60,0
44,2,175696,6,4,1,4,0,1,0,0,40,0
25,6,334133,7,3,3,2,0,1,0,0,20,0
36,4,84848,0,2,4,0,0,0,0,0,16,0
40,3,298635,7,4,11,4,2,1,0,1902,40,8
36,1,188540,6,3,1,0,0,1,0,0,40,0
45,1,288437,0,4,7,4,3,1,4064,0,40,0
29,1,181280,0,4,2,4,0,1,0,0,40,0
24,2,43475,6,3,3,0,0,1,0,0,40,0
52,1,145271,6,4,6,4,2,1,0,0,40,0
53,1,49715,0,1,7,1,0,1,0,0,40,0
29,1,406662,0,3,8,0,0,1,0,0,40,0
40,2,184378,6,4,5,4,0,1,0,0,40,0
69,0,111238,14,4,0,4,0,1,0,0,20,0
26,1,196805,1,4,7,4,1,1,0,0,65,0
29,1,157941,6,3,11,0,0,1,0,0,40,0
51,1,153870,0,4,11,4,0,1,0,0,40,0
43,1,456236,0,4,6,4,0,1,0,0,40,0
81,1,98116,6,0,9,0,0,1,0,0,50,0
34,1,302770,1,4,9,4,0,1,0,0,60,0
41,1,421837,0,4,7,4,0,1,0,0,40,0
63,6,57674,7,4,3,4,0,1,0,0,48,0
27,1,186454,6,3,3,0,2,1,13550,0,40,0
38,4,67317,6,4,10,4,0,1,0,0,60,0
19,1,162094,0,3,2,2,0,1,0,0,40,0
51,1,279156,0,4,1,4,0,1,7298,0,40,0
72,0,166253,0,4,0,5,0,0,0,0,2,0
41,2,29324,0,1,1,1,0,0,0,0,45,0
38,1,95336,6,4,9,4,0,1,0,0,50,0
19,1,195985,0,3,4,0,0,0,0,0,40,0
39,1,291665,0,4,5,4,0,1,4508,0,24,0
30,1,170065,1,4,6,4,0,1,0,0,40,0
72,0,188009,2,1,0,0,0,1,0,0,30,0
55,3,270859,6,4,3,4,0,1,0,0,40,0
23,1,386019,14,3,10,1,0,1,0,0,70,0
60,1,106850,3,1,2,0,0,0,0,0,40,0
48,1,143098,4,4,3,4,2,1,0,1902,40,5
25,1,161478,6,3,3,0,2,0,0,0,40,0
29,1,156819,9,1,3,1,0,0,0,0,35,0
43,1,184846,0,0,2,1,0,0,0,0,60,0
38,1,248886,0,4,5,4,0,1,0,0,42,0
57,1,89392,7,5,3,0,0,0,0,0,40,0
37,1,166339,1,1,11,1,0,0,0,0,40,0
31,1,189461,9,1,5,1,0,0,0,0,41,0
30,1,262994,1,1,6,0,1,1,0,0,40,0
37,1,212512,0,4,2,4,0,1,3464,0,50,0
53,1,290640,2,4,6,4,2,1,0,0,40,4
48,1,180532,10,4,6,4,0,1,0,0,40,0
50,1,193884,2,4,6,4,0,1,0,0,40,34
55,4,179715,3,4,6,4,0,1,0,0,18,0
37,1,196338,14,2,14,1,0,0,0,0,16,2
55,5,124137,5,4,3,4,0,1,0,2415,35,3
23,1,169188,1,4,1,5,0,0,0,0,25,0
47,1,244025,0,3,2,1,4,1,0,0,56,13
52,3,43705,1,4,4,4,0,1,0,0,50,0
62,1,88055,1,4,5,4,0,1,0,0,60,0
27,1,68848,6,3,5,1,0,0,0,0,35,0
47,4,88500,0,4,10,4,0,1,0,0,35,0
24,2,38151,1,3,5,2,0,1,0,0,12,0
34,1,340917,5,4,1,4,0,1,2829,0,50,1
40,1,115331,0,4,7,4,0,1,0,0,35,0
39,4,187693,0,4,6,4,0,1,0,0,72,0
19,1,162621,1,3,11,2,0,1,0,0,14,0
22,1,51362,6,3,9,0,0,0,0,0,16,0
60,4,88570,10,4,7,5,0,0,0,0,15,17
39,1,114844,6,3,9,0,0,1,0,1876,50,0
37,6,328301,6,1,3,0,0,0,0,0,36,0
33,1,288825,0,1,6,0,0,1,0,2258,84,0
22,1,203263,0,3,6,2,0,1,0,0,50,0
34,1,228873,6,3,1,2,0,1,0,0,40,0
17,1,295488,8,3,4,2,1,0,0,0,25,0
51,1,177727,9,4,6,4,0,1,0,0,45,0
29,4,183151,0,4,7,4,0,1,0,0,48,0
32,1,188245,8,3,14,1,1,0,0,0,40,0
39,1,188069,6,4,2,4,0,1,0,0,40,1
29,1,188401,0,1,10,0,0,1,0,0,40,0
43,1,274731,6,4,3,4,0,1,0,0,40,0
27,1,107218,0,3,4,2,2,1,0,0,40,0
22,1,34747,0,3,4,2,0,0,0,0,35,0
31,1,246439,1,4,10,4,0,1,7298,0,50,0
50,1,297906,1,4,9,4,2,1,0,0,50,0
27,1,253814,6,4,11,5,0,0,0,0,40,0
52,1,159908,13,3,2,0,0,1,0,0,40,0
31,4,156033,0,1,4,0,0,1,0,0,35,0
41,1,182303,1,4,9,4,0,1,0,0,50,0
37,5,257295,1,4,1,4,2,1,0,0,75,40
34,4,177639,9,3,6,0,0,1,0,0,40,0
55,1,158641,0,0,5,0,0,0,0,0,40,0
27,4,300777,0,1,7,0,0,1,0,0,70,0
18,1,50879,3,3,4,2,0,1,0,0,6,0
29,1,195284,4,1,3,0,0,0,0,0,60,0
48,2,170142,7,1,3,0,0,1,0,0,40,0
57,6,215175,7,4,3,4,0,1,0,0,60,0
35,2,126569,0,4,6,4,0,1,7298,0,40,0
46,1,99835,5,4,3,4,0,1,0,0,60,0
30,1,226943,0,1,5,1,0,0,0,0,35,0
52,2,142757,0,4,12,4,1,1,0,0,40,0
27,6,255237,6,3,3,0,0,0,0,0,40,0
31,1,168387,6,4,3,4,0,1,7688,0,40,10
